family,stage,prompt,layer,n_layers,layer_frac,mean_entropy,std_entropy,n_heads
olmo,base,She was so angry she wanted to,22,32,0.7096774193548387,0.40908628757460974,0.48045611642412617,32
olmo,base,She was so angry she wanted to,23,32,0.7419354838709677,0.5374719914980233,0.40634445422732346,32
olmo,base,She was so angry she wanted to,24,32,0.7741935483870968,0.22803472595114727,0.34782963287638147,32
olmo,base,She was so angry she wanted to,25,32,0.8064516129032258,0.3358836765110027,0.45198802885544004,32
olmo,base,She was so angry she wanted to,26,32,0.8387096774193549,0.17643215754651465,0.2513411728524853,32
olmo,base,She was so angry she wanted to,27,32,0.8709677419354839,0.5659786423202604,0.5383350771242341,32
olmo,base,She was so angry she wanted to,28,32,0.9032258064516129,0.26868184671911877,0.4640147637994969,32
olmo,base,She was so angry she wanted to,29,32,0.9354838709677419,0.3496845687768655,0.4808776113187495,32
olmo,base,She was so angry she wanted to,30,32,0.967741935483871,0.1948494042699167,0.3453045865338578,32
olmo,base,She was so angry she wanted to,31,32,1.0,0.5464713419787586,0.5272207170125893,32
olmo,base,She kneeled and reached for his,0,32,0.0,1.3663076627999544,0.37954692278955915,32
olmo,base,She kneeled and reached for his,1,32,0.03225806451612903,1.100091258995235,0.4671936554400151,32
olmo,base,She kneeled and reached for his,2,32,0.06451612903225806,0.9882366498932242,0.42875642384385976,32
olmo,base,She kneeled and reached for his,3,32,0.0967741935483871,1.1569350557401776,0.37272066616342847,32
olmo,base,She kneeled and reached for his,4,32,0.12903225806451613,1.0685630817897618,0.4723867074584353,32
olmo,base,She kneeled and reached for his,5,32,0.16129032258064516,1.055692434310913,0.3642415770347636,32
olmo,base,She kneeled and reached for his,6,32,0.1935483870967742,1.0370722123188898,0.4749263710586187,32
olmo,base,She kneeled and reached for his,7,32,0.22580645161290322,1.2619298547506332,0.5171055388080475,32
olmo,base,She kneeled and reached for his,8,32,0.25806451612903225,0.865972479172342,0.5631330729953019,32
olmo,base,She kneeled and reached for his,9,32,0.2903225806451613,0.931957476423122,0.6694723383719178,32
olmo,base,She kneeled and reached for his,10,32,0.3225806451612903,0.6067136219353415,0.5301757497236765,32
olmo,base,She kneeled and reached for his,11,32,0.3548387096774194,1.159617580473423,0.550007632324367,32
olmo,base,She kneeled and reached for his,12,32,0.3870967741935484,0.8511949360836297,0.5753790704008395,32
olmo,base,She kneeled and reached for his,13,32,0.41935483870967744,0.7679144147550687,0.5490754887852276,32
olmo,base,She kneeled and reached for his,14,32,0.45161290322580644,0.5777711620903574,0.5036575995096905,32
olmo,base,She kneeled and reached for his,15,32,0.4838709677419355,0.885970912524499,0.5712414631642104,32
olmo,base,She kneeled and reached for his,16,32,0.5161290322580645,0.5529853177722543,0.5166720458496474,32
olmo,base,She kneeled and reached for his,17,32,0.5483870967741935,0.6129695220151916,0.488658160302481,32
olmo,base,She kneeled and reached for his,18,32,0.5806451612903226,0.3702003675280139,0.35686510995000237,32
olmo,base,She kneeled and reached for his,19,32,0.6129032258064516,0.6571926851756871,0.5234086329462599,32
olmo,base,She kneeled and reached for his,20,32,0.6451612903225806,0.37201931490562856,0.4424684724693912,32
olmo,base,She kneeled and reached for his,21,32,0.6774193548387096,0.4159561738197226,0.5177718722852982,32
olmo,base,She kneeled and reached for his,22,32,0.7096774193548387,0.4599172075249953,0.5284130375072177,32
olmo,base,She kneeled and reached for his,23,32,0.7419354838709677,0.4998656325042248,0.4476298074987253,32
olmo,base,She kneeled and reached for his,24,32,0.7741935483870968,0.22265127103310078,0.3796437438573203,32
olmo,base,She kneeled and reached for his,25,32,0.8064516129032258,0.36499581107636914,0.4350458201981543,32
olmo,base,She kneeled and reached for his,26,32,0.8387096774193549,0.2080378312493849,0.2994610855389434,32
olmo,base,She kneeled and reached for his,27,32,0.8709677419354839,0.43880800186889246,0.45830469718485445,32
olmo,base,She kneeled and reached for his,28,32,0.9032258064516129,0.2754670599169913,0.4542055551978284,32
olmo,base,She kneeled and reached for his,29,32,0.9354838709677419,0.21836498100310564,0.36302218029805194,32
olmo,base,She kneeled and reached for his,30,32,0.967741935483871,0.2075246010790579,0.28392621335981855,32
olmo,base,She kneeled and reached for his,31,32,1.0,0.6382265686988831,0.5372436361583808,32
olmo,base,The capital of France is,0,32,0.0,1.0369445512187667,0.35847478548386663,32
olmo,base,The capital of France is,1,32,0.03225806451612903,0.9650957733392715,0.30363061445231027,32
olmo,base,The capital of France is,2,32,0.06451612903225806,0.7858370593748987,0.33987505024657905,32
olmo,base,The capital of France is,3,32,0.0967741935483871,0.9036358203738928,0.3466251820897791,32
olmo,base,The capital of France is,4,32,0.12903225806451613,0.6385955517762341,0.44217239374446865,32
olmo,base,The capital of France is,5,32,0.16129032258064516,0.6299899244913831,0.40798302666693026,32
olmo,base,The capital of France is,6,32,0.1935483870967742,0.6286349811125547,0.491934528135368,32
olmo,base,The capital of France is,7,32,0.22580645161290322,0.991725723259151,0.4271357707233255,32
olmo,base,The capital of France is,8,32,0.25806451612903225,0.5979503444395959,0.49219386498210715,32
olmo,base,The capital of France is,9,32,0.2903225806451613,0.706473131023813,0.5243364055118679,32
olmo,base,The capital of France is,10,32,0.3225806451612903,0.649204591405578,0.44722297205641803,32
olmo,base,The capital of France is,11,32,0.3548387096774194,0.9204705548472703,0.37660037401727714,32
olmo,base,The capital of France is,12,32,0.3870967741935484,0.5888709273713175,0.48774438387087915,32
olmo,base,The capital of France is,13,32,0.41935483870967744,0.5768314061569981,0.4254612450933019,32
olmo,base,The capital of France is,14,32,0.45161290322580644,0.5528517127968371,0.4464030769525034,32
olmo,base,The capital of France is,15,32,0.4838709677419355,0.8454291447997093,0.4528591503168848,32
olmo,base,The capital of France is,16,32,0.5161290322580645,0.5790026353788562,0.47267917829043843,32
olmo,base,The capital of France is,17,32,0.5483870967741935,0.5226949674542993,0.48315501746306216,32
olmo,base,The capital of France is,18,32,0.5806451612903226,0.48810003314429196,0.4624927927588446,32
olmo,base,The capital of France is,19,32,0.6129032258064516,0.6256837018299848,0.3719551153935336,32
olmo,base,The capital of France is,20,32,0.6451612903225806,0.266928632336203,0.33120194317049645,32
olmo,base,The capital of France is,21,32,0.6774193548387096,0.3415734267764492,0.433927023504137,32
olmo,base,The capital of France is,22,32,0.7096774193548387,0.4212569312658161,0.4934169697363361,32
olmo,base,The capital of France is,23,32,0.7419354838709677,0.4484322821954265,0.3944835885896286,32
olmo,base,The capital of France is,24,32,0.7741935483870968,0.20090732458629645,0.3480925339543592,32
olmo,base,The capital of France is,25,32,0.8064516129032258,0.3542114700539969,0.3791686774599002,32
olmo,base,The capital of France is,26,32,0.8387096774193549,0.26966804172479897,0.40987846996868127,32
olmo,base,The capital of France is,27,32,0.8709677419354839,0.49957292203907855,0.506233069753102,32
olmo,base,The capital of France is,28,32,0.9032258064516129,0.1511840272560221,0.28382829646262786,32
olmo,base,The capital of France is,29,32,0.9354838709677419,0.38867207839211915,0.42379304266739243,32
olmo,base,The capital of France is,30,32,0.967741935483871,0.30278434545653,0.3947844451826091,32
olmo,base,The capital of France is,31,32,1.0,0.5475912932888605,0.4911678255432049,32
olmo,base,Our company cut our health benefits and increased ,0,32,0.0,1.870163445477374,0.7563699891655984,32
olmo,base,Our company cut our health benefits and increased ,1,32,0.03225806451612903,1.3627047567861155,0.7439633294494654,32
olmo,base,Our company cut our health benefits and increased ,2,32,0.06451612903225806,0.9469433343037963,0.7704041818930101,32
olmo,base,Our company cut our health benefits and increased ,3,32,0.0967741935483871,1.2707121246494353,0.7401836685701723,32
olmo,base,Our company cut our health benefits and increased ,4,32,0.12903225806451613,0.83548424532637,0.8581286210556196,32
olmo,base,Our company cut our health benefits and increased ,5,32,0.16129032258064516,0.9488897051196545,0.7568680841061031,32
olmo,base,Our company cut our health benefits and increased ,6,32,0.1935483870967742,1.1122265486046672,0.8162924922885945,32
olmo,base,Our company cut our health benefits and increased ,7,32,0.22580645161290322,1.333425113465637,0.8223059279869394,32
olmo,base,Our company cut our health benefits and increased ,8,32,0.25806451612903225,1.0576405876781791,0.8769168612916443,32
olmo,base,Our company cut our health benefits and increased ,9,32,0.2903225806451613,1.2069470342248678,1.0283093272037516,32
olmo,base,Our company cut our health benefits and increased ,10,32,0.3225806451612903,1.221199799561873,0.7252186918443154,32
olmo,base,Our company cut our health benefits and increased ,11,32,0.3548387096774194,1.5195796606130898,0.7138097692219861,32
olmo,base,Our company cut our health benefits and increased ,12,32,0.3870967741935484,1.0791414029663429,0.665419088032598,32
olmo,base,Our company cut our health benefits and increased ,13,32,0.41935483870967744,0.957019466906786,0.7751338142486082,32
olmo,base,Our company cut our health benefits and increased ,14,32,0.45161290322580644,1.3750529629178345,0.6070063156029128,32
olmo,base,Our company cut our health benefits and increased ,15,32,0.4838709677419355,1.7067599780857563,0.6212637258748143,32
olmo,base,Our company cut our health benefits and increased ,16,32,0.5161290322580645,1.2002234333194792,0.6459878142022186,32
olmo,base,Our company cut our health benefits and increased ,17,32,0.5483870967741935,1.0879771616309881,0.6614886256420537,32
olmo,base,Our company cut our health benefits and increased ,18,32,0.5806451612903226,0.8333966981153935,0.6546062913815476,32
olmo,base,Our company cut our health benefits and increased ,19,32,0.6129032258064516,1.2391335284337401,0.6951333679910133,32
olmo,base,Our company cut our health benefits and increased ,20,32,0.6451612903225806,0.6008445769548416,0.44868126970466793,32
olmo,base,Our company cut our health benefits and increased ,21,32,0.6774193548387096,0.5573527836240828,0.44222385827139343,32
olmo,base,Our company cut our health benefits and increased ,22,32,0.7096774193548387,0.5353184780105948,0.509364768126609,32
olmo,base,Our company cut our health benefits and increased ,23,32,0.7419354838709677,0.7095533441752195,0.5365080891662476,32
olmo,base,Our company cut our health benefits and increased ,24,32,0.7741935483870968,0.4269903994863853,0.430882780272059,32
olmo,base,Our company cut our health benefits and increased ,25,32,0.8064516129032258,0.52180917840451,0.536280007719602,32
olmo,base,Our company cut our health benefits and increased ,26,32,0.8387096774193549,0.25721898302435875,0.24008519111870963,32
olmo,base,Our company cut our health benefits and increased ,27,32,0.8709677419354839,0.738181974273175,0.4744459312553224,32
olmo,base,Our company cut our health benefits and increased ,28,32,0.9032258064516129,0.32810926844831556,0.24682558357171108,32
olmo,base,Our company cut our health benefits and increased ,29,32,0.9354838709677419,0.4870425433618948,0.4232147285012929,32
olmo,base,Our company cut our health benefits and increased ,30,32,0.967741935483871,0.36986851278925315,0.29430550366891084,32
olmo,base,Our company cut our health benefits and increased ,31,32,1.0,0.8129441333003342,0.5563285588006758,32
olmo,base,Management keeps ignoring our safety complaints at,0,32,0.0,1.5269830854376778,0.7018811855160969,32
olmo,base,Management keeps ignoring our safety complaints at,1,32,0.03225806451612903,1.1696210943628103,0.6660529747265876,32
olmo,base,Management keeps ignoring our safety complaints at,2,32,0.06451612903225806,0.7689663978526369,0.6442317146419674,32
olmo,base,Management keeps ignoring our safety complaints at,3,32,0.0967741935483871,1.136765738017857,0.6694830171451602,32
olmo,base,Management keeps ignoring our safety complaints at,4,32,0.12903225806451613,0.6345549507532269,0.7632934927386666,32
olmo,base,Management keeps ignoring our safety complaints at,5,32,0.16129032258064516,0.8630483602755703,0.7270790525799344,32
olmo,base,Management keeps ignoring our safety complaints at,6,32,0.1935483870967742,1.0433190377661958,0.7218486210066034,32
olmo,base,Management keeps ignoring our safety complaints at,7,32,0.22580645161290322,1.2335200624074787,0.7744607902133166,32
olmo,base,Management keeps ignoring our safety complaints at,8,32,0.25806451612903225,0.9391151743475348,0.7918348299565696,32
olmo,base,Management keeps ignoring our safety complaints at,9,32,0.2903225806451613,1.0314841712825,0.9239313747840091,32
olmo,base,Management keeps ignoring our safety complaints at,10,32,0.3225806451612903,1.002414315706119,0.6440600320967685,32
olmo,base,Management keeps ignoring our safety complaints at,11,32,0.3548387096774194,1.489776470232755,0.6097717274712281,32
olmo,base,Management keeps ignoring our safety complaints at,12,32,0.3870967741935484,1.0150952476542443,0.6160672656587933,32
olmo,base,Management keeps ignoring our safety complaints at,13,32,0.41935483870967744,0.8677865485660732,0.6606175713694219,32
olmo,base,Management keeps ignoring our safety complaints at,14,32,0.45161290322580644,1.125413455069065,0.5275403955072824,32
olmo,base,Management keeps ignoring our safety complaints at,15,32,0.4838709677419355,1.4937680969014764,0.574833894536786,32
olmo,base,Management keeps ignoring our safety complaints at,16,32,0.5161290322580645,1.0073579640011303,0.6185158213969951,32
olmo,base,Management keeps ignoring our safety complaints at,17,32,0.5483870967741935,0.946809307904914,0.5901633670834746,32
olmo,base,Management keeps ignoring our safety complaints at,18,32,0.5806451612903226,0.7860978194512427,0.5841944399265483,32
olmo,base,Management keeps ignoring our safety complaints at,19,32,0.6129032258064516,1.1242229845374823,0.6035472232965373,32
olmo,base,Management keeps ignoring our safety complaints at,20,32,0.6451612903225806,0.5017400220967829,0.3830755026390458,32
olmo,base,Management keeps ignoring our safety complaints at,21,32,0.6774193548387096,0.5920566120184958,0.533418336972404,32
olmo,base,Management keeps ignoring our safety complaints at,22,32,0.7096774193548387,0.597634480218403,0.5778845463879815,32
olmo,base,Management keeps ignoring our safety complaints at,23,32,0.7419354838709677,0.6995038124732673,0.4833608217464802,32
olmo,base,Management keeps ignoring our safety complaints at,24,32,0.7741935483870968,0.39179941383190453,0.49634325474753443,32
olmo,base,Management keeps ignoring our safety complaints at,25,32,0.8064516129032258,0.5676064911531284,0.579210447442184,32
olmo,base,Management keeps ignoring our safety complaints at,26,32,0.8387096774193549,0.2684865016490221,0.3057882251896759,32
olmo,base,Management keeps ignoring our safety complaints at,27,32,0.8709677419354839,0.8076543398201466,0.6375590785733487,32
olmo,base,Management keeps ignoring our safety complaints at,28,32,0.9032258064516129,0.38615801886771806,0.35440006174333016,32
olmo,base,Management keeps ignoring our safety complaints at,29,32,0.9354838709677419,0.5465221546473913,0.5035530035656426,32
olmo,base,Management keeps ignoring our safety complaints at,30,32,0.967741935483871,0.3990571827744134,0.41417413736905806,32
olmo,base,Management keeps ignoring our safety complaints at,31,32,1.0,0.7545380154624581,0.5876623599227769,32
olmo,aligned,She was so angry she wanted to,0,32,0.0,1.2079714273568243,0.5491945429771969,32
olmo,aligned,She was so angry she wanted to,1,32,0.03225806451612903,0.9258389024100779,0.5704297692515347,32
olmo,aligned,She was so angry she wanted to,2,32,0.06451612903225806,0.9405048265325604,0.5422904228580757,32
olmo,aligned,She was so angry she wanted to,3,32,0.0967741935483871,1.3784216255880892,0.46272716204737263,32
olmo,aligned,She was so angry she wanted to,4,32,0.12903225806451613,1.2263153322564904,0.489791561309616,32
olmo,aligned,She was so angry she wanted to,5,32,0.16129032258064516,1.1508111078292131,0.4225955760792299,32
olmo,aligned,She was so angry she wanted to,6,32,0.1935483870967742,1.1335855261422694,0.4602835081795642,32
olmo,aligned,She was so angry she wanted to,7,32,0.22580645161290322,1.2353576119057834,0.5581997294046322,32
olmo,aligned,She was so angry she wanted to,8,32,0.25806451612903225,1.1291951639577746,0.44261667176815683,32
olmo,aligned,She was so angry she wanted to,9,32,0.2903225806451613,1.1295531457290053,0.57543733524262,32
olmo,aligned,She was so angry she wanted to,10,32,0.3225806451612903,0.920042410492897,0.5170572817240395,32
olmo,aligned,She was so angry she wanted to,11,32,0.3548387096774194,1.10886127082631,0.4544248567078719,32
olmo,aligned,She was so angry she wanted to,12,32,0.3870967741935484,0.9591711233370006,0.52228531509176,32
olmo,aligned,She was so angry she wanted to,13,32,0.41935483870967744,0.8780755512416363,0.4961428910967678,32
olmo,aligned,She was so angry she wanted to,14,32,0.45161290322580644,0.7725074514746666,0.5027904827107949,32
olmo,aligned,She was so angry she wanted to,15,32,0.4838709677419355,1.125211238861084,0.4080474405316304,32
olmo,aligned,She was so angry she wanted to,16,32,0.5161290322580645,0.6751366429962218,0.48255192500648886,32
olmo,aligned,She was so angry she wanted to,17,32,0.5483870967741935,0.5747207634849474,0.44385048608088307,32
olmo,aligned,She was so angry she wanted to,18,32,0.5806451612903226,0.5079798775259405,0.40492869059655295,32
olmo,aligned,She was so angry she wanted to,19,32,0.6129032258064516,0.6572115919552743,0.4412629462203194,32
olmo,aligned,She was so angry she wanted to,20,32,0.6451612903225806,0.5243642002460547,0.4405624474449548,32
olmo,aligned,She was so angry she wanted to,21,32,0.6774193548387096,0.6035495598334819,0.5074707015321268,32
olmo,aligned,She was so angry she wanted to,22,32,0.7096774193548387,0.5509028804954141,0.47079763431419747,32
olmo,aligned,She was so angry she wanted to,23,32,0.7419354838709677,0.8486848850734532,0.41979855903190016,32
olmo,aligned,She was so angry she wanted to,24,32,0.7741935483870968,0.4071010905900039,0.39939490843409436,32
olmo,aligned,She was so angry she wanted to,25,32,0.8064516129032258,0.45125300192739815,0.4250631772437791,32
olmo,aligned,She was so angry she wanted to,26,32,0.8387096774193549,0.18313168236636557,0.3083666797335962,32
olmo,aligned,She was so angry she wanted to,27,32,0.8709677419354839,0.5586382141336799,0.4655182032110228,32
olmo,aligned,She was so angry she wanted to,28,32,0.9032258064516129,0.25184079134487547,0.43669577216449157,32
olmo,aligned,She was so angry she wanted to,29,32,0.9354838709677419,0.21798940771259367,0.3894794013953319,32
olmo,aligned,She was so angry she wanted to,30,32,0.967741935483871,0.13469783114851452,0.2932270012977339,32
olmo,aligned,She was so angry she wanted to,31,32,1.0,0.5532165304757655,0.4813542695665353,32
olmo,aligned,She kneeled and reached for his,0,32,0.0,1.4097039820626378,0.4124664600860822,32
olmo,aligned,She kneeled and reached for his,1,32,0.03225806451612903,1.1668170266784728,0.4309890226162764,32
olmo,aligned,She kneeled and reached for his,2,32,0.06451612903225806,1.0036962893791497,0.5074929639888286,32
olmo,aligned,She kneeled and reached for his,3,32,0.0967741935483871,1.2595646753907204,0.43110774625340836,32
olmo,aligned,She kneeled and reached for his,4,32,0.12903225806451613,1.1900345307658426,0.5009331457723469,32
olmo,aligned,She kneeled and reached for his,5,32,0.16129032258064516,1.1167391492053866,0.34037885585396666,32
olmo,aligned,She kneeled and reached for his,6,32,0.1935483870967742,1.1629302501678467,0.3977844197968873,32
olmo,aligned,She kneeled and reached for his,7,32,0.22580645161290322,1.3558434918522835,0.39526796372153156,32
olmo,aligned,She kneeled and reached for his,8,32,0.25806451612903225,0.9981106517116132,0.506177599156349,32
olmo,aligned,She kneeled and reached for his,9,32,0.2903225806451613,1.1221776134334505,0.5950958845425605,32
olmo,aligned,She kneeled and reached for his,10,32,0.3225806451612903,0.8650540283415467,0.48499861274969497,32
olmo,aligned,She kneeled and reached for his,11,32,0.3548387096774194,1.1922457423061132,0.5060181206668054,32
olmo,aligned,She kneeled and reached for his,12,32,0.3870967741935484,0.8841969283530489,0.5238774175951404,32
olmo,aligned,She kneeled and reached for his,13,32,0.41935483870967744,0.795182635076344,0.4816408088482146,32
olmo,aligned,She kneeled and reached for his,14,32,0.45161290322580644,0.7218822659924626,0.4790917476424898,32
olmo,aligned,She kneeled and reached for his,15,32,0.4838709677419355,0.9999581455485895,0.5396228219284092,32
olmo,aligned,She kneeled and reached for his,16,32,0.5161290322580645,0.7739890723023564,0.4904651993514809,32
olmo,aligned,She kneeled and reached for his,17,32,0.5483870967741935,0.7902209305902943,0.4566132914563842,32
olmo,aligned,She kneeled and reached for his,18,32,0.5806451612903226,0.46506274785497226,0.40731742443827657,32
olmo,aligned,She kneeled and reached for his,19,32,0.6129032258064516,0.5883463871432468,0.4941398244995167,32
olmo,aligned,She kneeled and reached for his,20,32,0.6451612903225806,0.5243639213294955,0.463011260615921,32
olmo,aligned,She kneeled and reached for his,21,32,0.6774193548387096,0.520822319551371,0.5423860087933781,32
olmo,aligned,She kneeled and reached for his,22,32,0.7096774193548387,0.4139285800047219,0.4535884628619456,32
olmo,aligned,She kneeled and reached for his,23,32,0.7419354838709677,0.5566480373963714,0.44692755914111887,32
olmo,aligned,She kneeled and reached for his,24,32,0.7741935483870968,0.19500644964864478,0.3047972029717319,32
olmo,aligned,She kneeled and reached for his,25,32,0.8064516129032258,0.3086819245945662,0.42429467863807413,32
olmo,aligned,She kneeled and reached for his,26,32,0.8387096774193549,0.18493160591606284,0.3227374309666554,32
olmo,aligned,She kneeled and reached for his,27,32,0.8709677419354839,0.5162402836140245,0.43901511130777193,32
olmo,aligned,She kneeled and reached for his,28,32,0.9032258064516129,0.24811368709197268,0.4034065558956205,32
olmo,aligned,She kneeled and reached for his,29,32,0.9354838709677419,0.24968363106017932,0.2983783860197954,32
olmo,aligned,She kneeled and reached for his,30,32,0.967741935483871,0.21941317009623162,0.36802686576102944,32
olmo,aligned,She kneeled and reached for his,31,32,1.0,0.8000414720736444,0.46279981896313643,32
olmo,aligned,The capital of France is,0,32,0.0,1.0543350697116693,0.3880290915989625,32
olmo,aligned,The capital of France is,1,32,0.03225806451612903,0.9615356382564642,0.3570600299366301,32
olmo,aligned,The capital of France is,2,32,0.06451612903225806,0.8298108046874404,0.353410078676326,32
olmo,aligned,The capital of France is,3,32,0.0967741935483871,0.9782429039478302,0.32797310956726666,32
olmo,aligned,The capital of France is,4,32,0.12903225806451613,0.7143520127283409,0.45075947931812266,32
olmo,aligned,The capital of France is,5,32,0.16129032258064516,0.71820801589638,0.3858357857197666,32
olmo,aligned,The capital of France is,6,32,0.1935483870967742,0.6441776494029909,0.46869566010477864,32
olmo,aligned,The capital of France is,7,32,0.22580645161290322,1.078871927689761,0.3655137555893082,32
olmo,aligned,The capital of France is,8,32,0.25806451612903225,0.7022792408242822,0.44438348985596476,32
olmo,aligned,The capital of France is,9,32,0.2903225806451613,1.0236534047871828,0.41244414348918046,32
olmo,aligned,The capital of France is,10,32,0.3225806451612903,0.7710153949446976,0.42327594069649294,32
olmo,aligned,The capital of France is,11,32,0.3548387096774194,1.051259544212371,0.3789465641924014,32
olmo,aligned,The capital of France is,12,32,0.3870967741935484,0.8412644558120519,0.37505179351892065,32
olmo,aligned,The capital of France is,13,32,0.41935483870967744,0.7178454417735338,0.41967836727996477,32
olmo,aligned,The capital of France is,14,32,0.45161290322580644,0.5927212702808902,0.41471571917530486,32
olmo,aligned,The capital of France is,15,32,0.4838709677419355,0.8518346726195887,0.47835485441682135,32
olmo,aligned,The capital of France is,16,32,0.5161290322580645,0.6150989398011006,0.487431252146919,32
olmo,aligned,The capital of France is,17,32,0.5483870967741935,0.59755882632453,0.4481100672512389,32
olmo,aligned,The capital of France is,18,32,0.5806451612903226,0.5649465204332955,0.4539867496581979,32
olmo,aligned,The capital of France is,19,32,0.6129032258064516,0.7183176083490252,0.439599495362078,32
olmo,aligned,The capital of France is,20,32,0.6451612903225806,0.38336007989710197,0.43217070954469167,32
olmo,aligned,The capital of France is,21,32,0.6774193548387096,0.5064537728321739,0.4103072305406297,32
olmo,aligned,The capital of France is,22,32,0.7096774193548387,0.45741780163371004,0.4801841639696875,32
olmo,aligned,The capital of France is,23,32,0.7419354838709677,0.5518962417263538,0.4171565921511713,32
olmo,aligned,The capital of France is,24,32,0.7741935483870968,0.26164642948424444,0.3311359595943654,32
olmo,aligned,The capital of France is,25,32,0.8064516129032258,0.4534575928701088,0.4056129842111587,32
olmo,aligned,The capital of France is,26,32,0.8387096774193549,0.3239184237390873,0.3760562297693941,32
olmo,aligned,The capital of France is,27,32,0.8709677419354839,0.6001998172141612,0.424427998062666,32
olmo,aligned,The capital of France is,28,32,0.9032258064516129,0.17767551818542415,0.27728670648993453,32
olmo,aligned,The capital of France is,29,32,0.9354838709677419,0.33913040538027417,0.3495108273981921,32
olmo,aligned,The capital of France is,30,32,0.967741935483871,0.3343045965884812,0.3549363812370257,32
olmo,aligned,The capital of France is,31,32,1.0,0.6148305064998567,0.4491278472302921,32
olmo,aligned,Our company cut our health benefits and increased ,0,32,0.0,1.9047100639436394,0.7527927150639059,32
olmo,aligned,Our company cut our health benefits and increased ,1,32,0.03225806451612903,1.455569707090035,0.7226291912140788,32
olmo,aligned,Our company cut our health benefits and increased ,2,32,0.06451612903225806,0.9235638316022232,0.8077165385222594,32
olmo,aligned,Our company cut our health benefits and increased ,3,32,0.0967741935483871,1.2270247982814908,0.7597549235972488,32
olmo,aligned,Our company cut our health benefits and increased ,4,32,0.12903225806451613,0.9315086620626971,0.852684394225875,32
olmo,aligned,Our company cut our health benefits and increased ,5,32,0.16129032258064516,0.9903026213869452,0.6862079583197365,32
olmo,aligned,Our company cut our health benefits and increased ,6,32,0.1935483870967742,1.1908022325951606,0.8905469924182668,32
olmo,aligned,Our company cut our health benefits and increased ,7,32,0.22580645161290322,1.4046180145815015,0.8161691746198532,32
olmo,aligned,Our company cut our health benefits and increased ,8,32,0.25806451612903225,1.036094511160627,0.8945776630470619,32
olmo,aligned,Our company cut our health benefits and increased ,9,32,0.2903225806451613,1.239388920366764,0.9453520505991241,32
olmo,aligned,Our company cut our health benefits and increased ,10,32,0.3225806451612903,1.21234615764115,0.7629911480988146,32
olmo,aligned,Our company cut our health benefits and increased ,11,32,0.3548387096774194,1.4186508492566645,0.6659674522889205,32
olmo,aligned,Our company cut our health benefits and increased ,12,32,0.3870967741935484,1.1444435925222933,0.7125400068808407,32
olmo,aligned,Our company cut our health benefits and increased ,13,32,0.41935483870967744,0.8910372135578655,0.8116697411249214,32
olmo,aligned,Our company cut our health benefits and increased ,14,32,0.45161290322580644,1.27817028388381,0.49555643435463914,32
olmo,aligned,Our company cut our health benefits and increased ,15,32,0.4838709677419355,1.4419575231149793,0.6692968150931518,32
olmo,aligned,Our company cut our health benefits and increased ,16,32,0.5161290322580645,1.0813242450822145,0.6617606385308868,32
olmo,aligned,Our company cut our health benefits and increased ,17,32,0.5483870967741935,1.0423938788007945,0.7259851205726106,32
