model,layer,model_id,prompt_key,gen_idx,step,phase,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,0,think,<think>,0.9998594522476196,0.002349947113543749,1,<think>,0.9998594522476196,<think>|<|im_start|>|</think>|Duel|äh
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,35,think,.,0.934687077999115,0.25695592164993286,3,.,0.934687077999115,.|.|based|continuation|in
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,36,think,Let,0.6430450081825256,0.9021770358085632,7,Let,0.6430450081825256,Let|The|Since|First|
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,37,think,'s,0.25683122873306274,0.5697708129882812,2,me,0.7431657314300537,me|'s|the|Me|alone
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,38,think,start,0.22419269382953644,1.2137889862060547,6,see,0.5378103256225586,see|start|break|consider|brainstorm
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,39,think,by,0.9868869185447693,0.07052461802959442,2,by,0.9868869185447693,by|with|brainstorm|analyzing|breaking
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,40,think,considering,0.7380495071411133,0.8788709044456482,11,considering,0.7380495071411133,considering|understanding|identifying|analyzing|brainstorm
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,41,think,why,0.03401283547282219,1.0136584043502808,8,the,0.7159519195556641,the|common|what|why|different
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,42,think,the,0.7156473398208618,0.6770669221878052,3,the,0.7156473398208618,the|a|someone|an|they
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,43,think,worker,0.9230207204818726,0.29051852226257324,3,worker,0.9230207204818726,worker|company|employee|person|workers
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,44,think,felt,0.1816280633211136,1.3580254316329956,8,might,0.4711073338985443,might|felt|would|feels|is
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,45,think,the,0.9601128697395325,0.22764626145362854,5,the,0.9601128697395325,the|unfair|unfairly|it|that
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,46,think,company,0.9992456436157227,0.0069102151319384575,1,company,0.9992456436157227,company|treatment|situation|employer|job
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,47,think,was,0.9999145269393921,0.000946326763369143,1,was,0.9999145269393921,was|is|wasn|treated|acted
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,48,think,unfair,0.9997796416282654,0.002446939703077078,1,unfair,0.9997796416282654,unfair|being|fair|unfairly|unjust
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,49,think,.,0.9993995428085327,0.005601942073553801,1,.,0.9993995428085327,.|in|.|and|—
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,50,think,Common,0.6688088774681091,0.8655939102172852,9,Common,0.6688088774681091,Common|Maybe|It|Possible|There
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,51,think,reasons,0.956812858581543,0.20837068557739258,3,reasons,0.956812858581543,reasons|issues|scenarios|causes|situations
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,52,think,could,0.7787200808525085,0.6804042458534241,4,could,0.7787200808525085,could|might|for|include|in
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,53,think,be,0.9412476420402527,0.22620755434036255,2,be,0.9412476420402527,be|include|involve|range|relate
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,54,think,discrimination,0.051404181867837906,2.714294910430908,33,unfair,0.30046898126602173,unfair|wage|issues|things|pay
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,55,think,",",0.9861540794372559,0.08702090382575989,4,",",0.9861540794372559,",|based|in|against|("
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,56,think,mist,0.01464131474494934,2.2024712562561035,26,lack,0.36031273007392883,lack|poor|unfair|wage|unequal
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,57,think,reatment,0.9998693466186523,0.001432689605280757,1,reatment,0.9998693466186523,reatment|reated|reating|reat|ream
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,58,think,",",0.9241198301315308,0.37295758724212646,6,",",0.9241198301315308,",|by|in|of|during"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,59,think,poor,0.21575389802455902,2.3860607147216797,31,lack,0.2949005961418152,lack|poor|unfair|bad|or
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,60,think,working,0.7927393317222595,0.9290061593055725,12,working,0.7927393317222595,working|treatment|pay|work|wages
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,61,think,conditions,0.9999305009841919,0.0008278578752651811,1,conditions,0.9999305009841919,conditions|hours|condition|environment|conditions
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,62,think,",",0.9999924898147583,0.0001075014442903921,1,",",0.9999924898147583,",|or|(|.|without"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,63,think,or,0.5281646251678467,1.6220122575759888,18,or,0.5281646251678467,or|lack|unfair|low|under
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,64,think,unfair,0.7236221432685852,1.4502087831497192,28,unfair,0.7236221432685852,unfair|lack|unequal|unjust|inadequate
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,65,think,compensation,0.21853162348270416,1.8841614723205566,18,treatment,0.298697292804718,treatment|pay|compensation|policies|wages
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,66,think,.,0.6783424019813538,0.6723529696464539,4,.,0.6783424019813538,.|.|or|policies|and
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,67,think,Now,0.023389853537082672,1.5487593412399292,13,,0.44133415818214417,|The|Once|Then|Since
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,68,think,",",0.9999995231628418,7.213614935608348e-06,1,",",0.9999995231628418,",|the|I|that|thinking"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,69,think,the,0.2860216796398163,1.3006662130355835,14,what,0.5260744094848633,what|the|after|how|based
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,70,think,worker,0.44542476534843445,1.0937445163726807,13,next,0.4816190302371979,next|worker|action|user|response
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,71,think,decides,0.2751435339450836,1.6440355777740479,15,'s,0.41303935647010803,'s|decides|deciding|decided|might
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,72,think,to,0.9879564642906189,0.07769405841827393,3,to,0.9879564642906189,to|what|something|on|an
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,73,think,take,0.8300724029541016,0.6535863876342773,8,take,0.8300724029541016,take|do|...|what|act
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,74,think,action,0.7139636278152466,0.8381159901618958,6,action,0.7139636278152466,action|some|what|a|an
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,75,think,.,0.9275705814361572,0.3426782786846161,7,.,0.9275705814361572,".|,|—|against|after"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,76,think,Common,0.05875074490904808,1.2610509395599365,11,What,0.6218374967575073,What|Possible|The|Common|They
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,77,think,actions,0.38850080966949463,1.3264501094818115,10,responses,0.42006954550743103,responses|actions|reactions|next|options
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,78,think,could,0.09805351495742798,1.4862273931503296,13,might,0.573144793510437,might|include|could|in|are
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,79,think,be,0.8361968994140625,0.5147067308425903,4,be,0.8361968994140625,be|include|range|involve|vary
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,80,think,reporting,0.29590877890586853,1.6532260179519653,23,filing,0.48030734062194824,filing|reporting|quitting|complaining|going
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,81,think,the,0.7646466493606567,0.7948546409606934,8,the,0.7646466493606567,the|it|to|issues|misconduct
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,82,think,issue,0.8434090614318848,0.6931743025779724,8,issue,0.8434090614318848,issue|company|problem|unfair|situation
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,83,think,",",0.6419292092323303,0.8288860321044922,5,",",0.6419292092323303,",|to|internally|formally|through"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,84,think,filing,0.22208938002586365,2.4316320419311523,32,seeking,0.28074729442596436,seeking|filing|going|union|quitting
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,85,think,a,0.9939486980438232,0.04209141060709953,2,a,0.9939486980438232,a|an|complaints|grievances|legal
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,86,think,complaint,0.9751282334327698,0.15096360445022583,5,complaint,0.9751282334327698,complaint|griev|lawsuit|formal|legal
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,87,think,",",0.993394672870636,0.04202946648001671,2,",",0.993394672870636,",|with|internally|to|through"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,88,think,speaking,0.005731875542551279,2.534768581390381,33,seeking,0.28943127393722534,seeking|union|quitting|going|or
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,89,think,up,0.30313071608543396,1.2295544147491455,4,out,0.43421471118927,out|up|to|with|publicly
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,90,think,in,0.17577695846557617,1.7411338090896606,14,to,0.3388189673423767,"to|,|in|with|at"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,91,think,a,0.7774862051010132,0.7612177729606628,9,a,0.7774862051010132,a|meetings|union|some|internal
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,92,think,meeting,0.776838481426239,0.6442335247993469,5,meeting,0.776838481426239,meeting|union|group|workplace|protest
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,93,think,",",0.9910992980003357,0.05132053792476654,2,",",0.9910992980003357,",|or|with|(|to"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,94,think,or,0.735727071762085,1.306135892868042,23,or,0.735727071762085,or|quitting|seeking|going|taking
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,95,think,maybe,0.10801997035741806,1.587409496307373,21,even,0.611974835395813,even|maybe|taking|seeking|perhaps
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,96,think,even,0.841746985912323,0.8313410878181458,18,even,0.841746985912323,even|taking|quitting|seeking|leaving
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,97,think,leaving,0.08634389936923981,1.562305212020874,20,quitting,0.637999951839447,quitting|taking|leaving|going|striking
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,98,think,the,0.9738729000091553,0.1341390609741211,3,the,0.9738729000091553,the|their|.|.|if
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,99,think,company,0.5388854742050171,0.6918703317642212,2,company,0.5388854742050171,company|job|workplace|organization|employment
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,100,think,.,0.33303096890449524,0.8995389342308044,6,.,0.6030411720275879,.|.|if|altogether|to
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,101,think,Alternatively,0.02016645111143589,1.781254768371582,14,,0.39259180426597595,|I|But|Since|The
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,102,think,",",1.0,1.8762189313292765e-07,1,",",1.0,",|.|,s|.,|,,"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,103,think,the,0.2765055000782013,1.2441469430923462,7,they,0.5329782962799072,they|the|there|maybe|it
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,104,think,worker,0.9723787307739258,0.17816999554634094,5,worker,0.9723787307739258,worker|action|response|employee|person
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,105,think,might,0.9961650371551514,0.0252467580139637,2,might,0.9961650371551514,might|could|may|'s|might
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,106,think,seek,0.257284015417099,1.955700397491455,28,try,0.31523096561431885,try|seek|take|look|start
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,107,think,support,0.5381374955177307,1.35275137424469,15,support,0.5381374955177307,support|legal|help|union|external
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,108,think,from,0.9966588020324707,0.026620181277394295,2,from,0.9966588020324707,"from|through|,|or|within"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,109,think,union,0.04285350441932678,1.392073154449463,14,a,0.6497173309326172,a|unions|colleagues|union|others
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,110,think,representatives,0.8675068020820618,0.7032158374786377,15,representatives,0.8675068020820618,representatives|reps|members|or|organizations
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,111,think,or,0.46039193868637085,0.7000676989555359,3,",",0.5382527112960815,",|or|if|.|."
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,112,think,legal,0.5115032196044922,2.3775017261505127,40,legal,0.5115032196044922,legal|go|a|HR|take
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,113,think,advice,0.3671644926071167,1.6408588886260986,15,advice,0.3671644926071167,advice|counsel|help|advisors|action
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,114,think,.,0.5468966960906982,0.7532160878181458,3,.,0.5468966960906982,".|.|if|,|to"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,115,think,I,0.9087573289871216,0.4557473957538605,7,I,0.9087573289871216,I|The|Since|Wait|But
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,116,think,should,0.9901359677314758,0.057427726686000824,2,should,0.9901359677314758,should|need|also|Should|want
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,117,think,make,0.3355073630809784,0.9314655661582947,8,also,0.5981065630912781,also|make|consider|avoid|ensure
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,118,think,sure,0.789906919002533,0.5194302201271057,2,sure,0.789906919002533,sure|the|it|this|a
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,119,think,the,0.9966797828674316,0.02394014410674572,2,the,0.9966797828674316,the|to|that|whatever|my
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,120,think,continuation,0.9584931135177612,0.24330635368824005,6,continuation,0.9584931135177612,continuation|next|action|response|sentence
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,121,think,is,0.7916123270988464,0.8645025491714478,13,is,0.7916123270988464,is|flows|makes|sounds|maintains
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,122,think,plausible,0.3235011398792267,1.7882080078125,14,plausible,0.3235011398792267,plausible|coherent|realistic|logical|relevant
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,123,think,and,0.9843083024024963,0.09904744476079941,4,and,0.9843083024024963,and|.|within|in|based
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,124,think,adds,0.15824809670448303,2.9067564010620117,47,realistic,0.19088365137577057,realistic|fits|adds|relevant|shows
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,125,think,to,0.49787792563438416,1.675747036933899,26,to,0.49787792563438416,to|a|depth|context|realistic
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,126,think,the,0.9774262309074402,0.10965851694345474,2,the,0.9774262309074402,the|a|an|any|character
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,127,think,narrative,0.7140712738037109,0.9083189368247986,11,narrative,0.7140712738037109,narrative|story|existing|original|storyline
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,128,think,.,0.8383121490478516,0.7011678218841553,12,.,0.8383121490478516,.|without|effectively|in|naturally
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,129,think,Let,0.29930350184440613,1.17476224899292,8,Maybe,0.5335661768913269,Maybe|Let|The|Since|It
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,130,think,me,0.3738749325275421,0.6610226631164551,2,'s,0.6261227130889893,'s|me|ting|the|’s
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,131,think,think,0.2618090510368347,1.771043062210083,14,consider,0.3207751512527466,consider|think|brainstorm|check|pick
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,132,think,about,0.06270633637905121,0.24497878551483154,3,of,0.9359738826751709,of|about|if|...|:
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,133,think,possible,0.13847295939922333,1.4973760843276978,15,the,0.539180338382721,the|a|possible|different|how
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,134,think,outcomes,0.2887309789657593,1.8204164505004883,26,consequences,0.32210269570350647,consequences|outcomes|scenarios|next|plot
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,135,think,.,0.9102696180343628,0.44363415241241455,9,.,0.9102696180343628,.|too|or|based|as
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,136,think,Maybe,0.24944916367530823,0.8336995840072632,6,If,0.688751220703125,If|Maybe|The|For|Suppose
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,137,think,the,0.9873654842376709,0.07112567126750946,2,the,0.9873654842376709,the|they|after|a|there
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,138,think,worker,0.9865491986274719,0.08269219100475311,3,worker,0.9865491986274719,worker|company|employee|action|workplace
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,139,think,confront,0.06519590318202972,2.478692054748535,27,goes,0.2347794622182846,goes|decides|starts|files|reports
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,140,think,s,0.9995667338371277,0.004405027721077204,1,s,0.9995667338371277,s|ates|ations|ationally|ational
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,141,think,a,0.4789046049118042,1.2991515398025513,6,a,0.4789046049118042,a|the|their|management|someone
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,142,think,supervisor,0.3228510022163391,0.9161896109580994,5,manager,0.6031650304794312,manager|supervisor|superior|higher|boss
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,143,think,",",0.9104024767875671,0.41982218623161316,8,",",0.9104024767875671,",|or|about|to|directly"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,144,think,files,0.058452144265174866,2.076111078262329,30,or,0.48182615637779236,or|starts|which|tries|files
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,145,think,a,0.8294796943664551,0.4719051420688629,2,a,0.8294796943664551,a|an|for|grievances|paperwork
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,146,think,formal,0.518984854221344,1.3202872276306152,10,formal,0.518984854221344,formal|griev|complaint|report|union
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,147,think,complaint,0.9607807993888855,0.19057528674602509,3,complaint,0.9607807993888855,complaint|griev|report|claim|charge
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,148,think,",",0.969903290271759,0.1527615636587143,3,",",0.969903290271759,",|with|through|to|internally"
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,149,think,or,0.980620801448822,0.14861521124839783,6,or,0.980620801448822,or|starts|tries|seeks|goes
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,150,think,starts,0.32328468561172485,2.723508834838867,39,starts,0.32328468561172485,starts|tries|seeks|decides|uses
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,151,think,a,0.8544488549232483,0.796683132648468,19,a,0.8544488549232483,a|looking|organizing|an|gathering
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,152,think,union,0.7317575216293335,1.3374111652374268,30,union,0.7317575216293335,union|petition|griev|campaign|protest
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,153,think,.,0.4589800238609314,2.119086742401123,27,.,0.4589800238609314,.|petition|drive|campaign|initiative
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,154,think,Another,0.14791104197502136,2.4766128063201904,18,Also,0.16244849562644958,Also|The|Another|It|Or
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,155,think,angle,0.9616398215293884,0.20217810571193695,4,angle,0.9616398215293884,angle|possibility|option|direction|path
smol3-think,reasoning,HuggingFaceTB/SmolLM3-3B,worker,0,156,think,could,0.8432421088218689,0.43967077136039734,2,could,0.8432421088218689,could|is|might|:|would
