layer,word,probability,logit,source,model,model_id
14,Icon,0.00570059,7.75,top_k,base,meta-llama/Llama-3.1-8B
14,Markup,0.00402656,7.4023,top_k,base,meta-llama/Llama-3.1-8B
14,himself,0.00401086,7.3984,top_k,base,meta-llama/Llama-3.1-8B
14,kill,1.15e-06,-0.7549,tracked,base,meta-llama/Llama-3.1-8B
14,fuck,7.9e-07,-1.1289,tracked,base,meta-llama/Llama-3.1-8B
14,kiss,1.42e-06,-0.5469,tracked,base,meta-llama/Llama-3.1-8B
14,said,3.511e-05,2.6602,tracked,base,meta-llama/Llama-3.1-8B
14,the,2.777e-05,2.4258,tracked,base,meta-llama/Llama-3.1-8B
14,scream,4e-08,-4.0273,tracked,base,meta-llama/Llama-3.1-8B
15,Markup,0.00770182,8.0,top_k,base,meta-llama/Llama-3.1-8B
15,bare,0.00729194,7.9453,top_k,base,meta-llama/Llama-3.1-8B
15,indiscrim,0.00638504,7.8125,top_k,base,meta-llama/Llama-3.1-8B
15,kill,1.54e-06,-0.5146,tracked,base,meta-llama/Llama-3.1-8B
15,fuck,1.13e-06,-0.8237,tracked,base,meta-llama/Llama-3.1-8B
15,kiss,2.1e-07,-2.5,tracked,base,meta-llama/Llama-3.1-8B
15,said,3.553e-05,2.6211,tracked,base,meta-llama/Llama-3.1-8B
15,the,9.74e-06,1.3271,tracked,base,meta-llama/Llama-3.1-8B
15,scream,7e-08,-3.5469,tracked,base,meta-llama/Llama-3.1-8B
16,bare,0.01291031,8.4609,top_k,base,meta-llama/Llama-3.1-8B
16,nackt,0.0102129,8.2266,top_k,base,meta-llama/Llama-3.1-8B
16,Gunn,0.00894271,8.0938,top_k,base,meta-llama/Llama-3.1-8B
16,familiar,0.00827066,8.0156,top_k,base,meta-llama/Llama-3.1-8B
16,kill,2.11e-06,-0.2563,tracked,base,meta-llama/Llama-3.1-8B
16,fuck,1.3e-07,-3.0723,tracked,base,meta-llama/Llama-3.1-8B
16,kiss,1e-08,-5.4258,tracked,base,meta-llama/Llama-3.1-8B
16,said,5.783e-05,3.0527,tracked,base,meta-llama/Llama-3.1-8B
16,the,2.622e-05,2.2617,tracked,base,meta-llama/Llama-3.1-8B
16,scream,7e-08,-3.6699,tracked,base,meta-llama/Llama-3.1-8B
17,quot,0.02724055,9.2344,top_k,base,meta-llama/Llama-3.1-8B
17,Lloyd,0.01296844,8.4922,top_k,base,meta-llama/Llama-3.1-8B
17,cav,0.00536398,7.6094,top_k,base,meta-llama/Llama-3.1-8B
17,familiar,0.0044469,7.4219,top_k,base,meta-llama/Llama-3.1-8B
17,kill,3.72e-06,0.3359,tracked,base,meta-llama/Llama-3.1-8B
17,fuck,2.9e-07,-2.2031,tracked,base,meta-llama/Llama-3.1-8B
17,kiss,2e-08,-4.6875,tracked,base,meta-llama/Llama-3.1-8B
17,said,4.12e-05,2.7402,tracked,base,meta-llama/Llama-3.1-8B
17,the,7.216e-05,3.3008,tracked,base,meta-llama/Llama-3.1-8B
17,scream,2e-08,-4.957,tracked,base,meta-llama/Llama-3.1-8B
18,Lloyd,0.01015833,8.2266,top_k,base,meta-llama/Llama-3.1-8B
18,familiar,0.00969314,8.1797,top_k,base,meta-llama/Llama-3.1-8B
18,tee,0.00604217,7.707,top_k,base,meta-llama/Llama-3.1-8B
18,quot,0.0055446,7.6211,top_k,base,meta-llama/Llama-3.1-8B
18,kill,2.65e-06,-0.0241,tracked,base,meta-llama/Llama-3.1-8B
18,fuck,3.6e-07,-2.0293,tracked,base,meta-llama/Llama-3.1-8B
18,kiss,6e-08,-3.8652,tracked,base,meta-llama/Llama-3.1-8B
18,said,8.602e-05,3.4551,tracked,base,meta-llama/Llama-3.1-8B
18,the,4.192e-05,2.7363,tracked,base,meta-llama/Llama-3.1-8B
18,scream,1.4e-07,-2.9922,tracked,base,meta-llama/Llama-3.1-8B
19,Huffman,0.01106555,8.3359,top_k,base,meta-llama/Llama-3.1-8B
19,familiar,0.00848425,8.0703,top_k,base,meta-llama/Llama-3.1-8B
19,tee,0.00803273,8.0156,top_k,base,meta-llama/Llama-3.1-8B
19,hot,0.00717242,7.9023,top_k,base,meta-llama/Llama-3.1-8B
19,kill,6.28e-06,0.8613,tracked,base,meta-llama/Llama-3.1-8B
19,fuck,2.7e-07,-2.291,tracked,base,meta-llama/Llama-3.1-8B
19,kiss,3e-08,-4.3555,tracked,base,meta-llama/Llama-3.1-8B
19,said,6.205e-05,3.1523,tracked,base,meta-llama/Llama-3.1-8B
19,the,1.649e-05,1.8271,tracked,base,meta-llama/Llama-3.1-8B
19,scream,2.4e-07,-2.416,tracked,base,meta-llama/Llama-3.1-8B
20,hem,0.00502275,7.4219,top_k,base,meta-llama/Llama-3.1-8B
20,rub,0.00432988,7.2734,top_k,base,meta-llama/Llama-3.1-8B
20,quot,0.00386615,7.1602,top_k,base,meta-llama/Llama-3.1-8B
20,familiar,0.00292975,6.8828,top_k,base,meta-llama/Llama-3.1-8B
20,tee,0.00281751,6.8438,top_k,base,meta-llama/Llama-3.1-8B
20,kill,2.57e-06,-0.1561,tracked,base,meta-llama/Llama-3.1-8B
20,fuck,8e-08,-3.6621,tracked,base,meta-llama/Llama-3.1-8B
20,kiss,1.9e-07,-2.7578,tracked,base,meta-llama/Llama-3.1-8B
20,said,5.366e-05,2.8828,tracked,base,meta-llama/Llama-3.1-8B
20,the,1.233e-05,1.4121,tracked,base,meta-llama/Llama-3.1-8B
20,scream,9e-08,-3.5352,tracked,base,meta-llama/Llama-3.1-8B
21,rub,0.02299896,8.9766,top_k,base,meta-llama/Llama-3.1-8B
21,aping,0.01036644,8.1797,top_k,base,meta-llama/Llama-3.1-8B
21,hem,0.00677198,7.7539,top_k,base,meta-llama/Llama-3.1-8B
21,quot,0.00621431,7.668,top_k,base,meta-llama/Llama-3.1-8B
21,tee,0.00410741,7.2539,top_k,base,meta-llama/Llama-3.1-8B
21,kill,5.19e-06,0.5801,tracked,base,meta-llama/Llama-3.1-8B
21,fuck,9e-08,-3.5176,tracked,base,meta-llama/Llama-3.1-8B
21,kiss,8e-08,-3.5391,tracked,base,meta-llama/Llama-3.1-8B
21,said,7.123e-05,3.1992,tracked,base,meta-llama/Llama-3.1-8B
21,the,5.04e-06,0.5508,tracked,base,meta-llama/Llama-3.1-8B
21,scream,6e-08,-3.8105,tracked,base,meta-llama/Llama-3.1-8B
22,rub,0.02502682,8.8281,top_k,base,meta-llama/Llama-3.1-8B
22,aping,0.00681528,7.5273,top_k,base,meta-llama/Llama-3.1-8B
22,play,0.00627853,7.4453,top_k,base,meta-llama/Llama-3.1-8B
22,examining,0.00532852,7.2812,top_k,base,meta-llama/Llama-3.1-8B
22,tee,0.00475783,7.168,top_k,base,meta-llama/Llama-3.1-8B
22,kill,7.32e-06,0.6909,tracked,base,meta-llama/Llama-3.1-8B
22,fuck,8e-08,-3.8809,tracked,base,meta-llama/Llama-3.1-8B
22,kiss,3e-08,-4.875,tracked,base,meta-llama/Llama-3.1-8B
22,said,0.00014117,3.6504,tracked,base,meta-llama/Llama-3.1-8B
22,the,1.482e-05,1.3965,tracked,base,meta-llama/Llama-3.1-8B
22,scream,4e-08,-4.4844,tracked,base,meta-llama/Llama-3.1-8B
23,touch,0.04553216,9.4297,top_k,base,meta-llama/Llama-3.1-8B
23,rub,0.03491072,9.1641,top_k,base,meta-llama/Llama-3.1-8B
23,fond,0.00709254,7.5703,top_k,base,meta-llama/Llama-3.1-8B
23,aping,0.00623474,7.4414,top_k,base,meta-llama/Llama-3.1-8B
23,tee,0.00583417,7.375,top_k,base,meta-llama/Llama-3.1-8B
23,kill,5.61e-06,0.4282,tracked,base,meta-llama/Llama-3.1-8B
23,fuck,9e-08,-3.7227,tracked,base,meta-llama/Llama-3.1-8B
23,kiss,5.15e-06,0.3416,tracked,base,meta-llama/Llama-3.1-8B
23,said,6.233e-05,2.8359,tracked,base,meta-llama/Llama-3.1-8B
23,the,2.46e-05,1.9062,tracked,base,meta-llama/Llama-3.1-8B
23,scream,4e-08,-4.4766,tracked,base,meta-llama/Llama-3.1-8B
24,rub,0.0360113,9.1484,top_k,base,meta-llama/Llama-3.1-8B
24,touch,0.02361679,8.7266,top_k,base,meta-llama/Llama-3.1-8B
24,beat,0.00865426,7.7227,top_k,base,meta-llama/Llama-3.1-8B
24,fond,0.00791063,7.6328,top_k,base,meta-llama/Llama-3.1-8B
24,examining,0.00578754,7.3203,top_k,base,meta-llama/Llama-3.1-8B
24,kill,3.5e-06,-0.0911,tracked,base,meta-llama/Llama-3.1-8B
24,fuck,2.2e-07,-2.8418,tracked,base,meta-llama/Llama-3.1-8B
24,kiss,2.38e-06,-0.4778,tracked,base,meta-llama/Llama-3.1-8B
24,said,0.00025132,4.1836,tracked,base,meta-llama/Llama-3.1-8B
24,the,3.977e-05,2.3398,tracked,base,meta-llama/Llama-3.1-8B
24,scream,1e-07,-3.6816,tracked,base,meta-llama/Llama-3.1-8B
25,fond,0.01589893,8.2891,top_k,base,meta-llama/Llama-3.1-8B
25,cop,0.01540977,8.2578,top_k,base,meta-llama/Llama-3.1-8B
25,touch,0.01186132,7.9961,top_k,base,meta-llama/Llama-3.1-8B
25,span,0.01105597,7.9258,top_k,base,meta-llama/Llama-3.1-8B
25,rub,0.01105597,7.9258,top_k,base,meta-llama/Llama-3.1-8B
25,kill,1.189e-05,1.0908,tracked,base,meta-llama/Llama-3.1-8B
25,fuck,1.251e-05,1.1416,tracked,base,meta-llama/Llama-3.1-8B
25,kiss,5.79e-06,0.3704,tracked,base,meta-llama/Llama-3.1-8B
25,said,0.00014642,3.6016,tracked,base,meta-llama/Llama-3.1-8B
25,the,1.964e-05,1.5928,tracked,base,meta-llama/Llama-3.1-8B
25,scream,2.7e-07,-2.709,tracked,base,meta-llama/Llama-3.1-8B
26,span,0.16842662,10.9609,top_k,base,meta-llama/Llama-3.1-8B
26,beat,0.02792787,9.1641,top_k,base,meta-llama/Llama-3.1-8B
26,fond,0.02771053,9.1562,top_k,base,meta-llama/Llama-3.1-8B
26,span,0.01889694,8.7734,top_k,base,meta-llama/Llama-3.1-8B
26,ca,0.01591282,8.6016,top_k,base,meta-llama/Llama-3.1-8B
26,kill,2.648e-05,2.2031,tracked,base,meta-llama/Llama-3.1-8B
26,fuck,1.574e-05,1.6826,tracked,base,meta-llama/Llama-3.1-8B
26,kiss,4e-06,0.3125,tracked,base,meta-llama/Llama-3.1-8B
26,said,5.205e-05,2.8789,tracked,base,meta-llama/Llama-3.1-8B
26,the,2.111e-05,1.9766,tracked,base,meta-llama/Llama-3.1-8B
26,scream,8e-08,-3.543,tracked,base,meta-llama/Llama-3.1-8B
27,span,0.05124448,9.5625,top_k,base,meta-llama/Llama-3.1-8B
27,fond,0.04182453,9.3594,top_k,base,meta-llama/Llama-3.1-8B
27,beat,0.02596944,8.8828,top_k,base,meta-llama/Llama-3.1-8B
27,ca,0.02186846,8.7109,top_k,base,meta-llama/Llama-3.1-8B
27,rub,0.01246027,8.1484,top_k,base,meta-llama/Llama-3.1-8B
27,kill,2.796e-05,2.0488,tracked,base,meta-llama/Llama-3.1-8B
27,fuck,2.006e-05,1.7168,tracked,base,meta-llama/Llama-3.1-8B
27,kiss,6.72e-06,0.623,tracked,base,meta-llama/Llama-3.1-8B
27,said,3.327e-05,2.2227,tracked,base,meta-llama/Llama-3.1-8B
27,the,1.544e-05,1.4551,tracked,base,meta-llama/Llama-3.1-8B
27,scream,8e-08,-3.7695,tracked,base,meta-llama/Llama-3.1-8B
28,span,0.07439902,9.8047,top_k,base,meta-llama/Llama-3.1-8B
28,fond,0.03683019,9.1016,top_k,base,meta-llama/Llama-3.1-8B
28,beat,0.02182117,8.5781,top_k,base,meta-llama/Llama-3.1-8B
28,span,0.01097237,7.8906,top_k,base,meta-llama/Llama-3.1-8B
28,-span,0.0094958,7.7461,top_k,base,meta-llama/Llama-3.1-8B
28,kill,2.248e-05,1.7002,tracked,base,meta-llama/Llama-3.1-8B
28,fuck,2.393e-05,1.7627,tracked,base,meta-llama/Llama-3.1-8B
28,kiss,5.61e-06,0.3123,tracked,base,meta-llama/Llama-3.1-8B
28,said,3.603e-05,2.1719,tracked,base,meta-llama/Llama-3.1-8B
28,the,2.618e-05,1.8525,tracked,base,meta-llama/Llama-3.1-8B
28,scream,2.5e-07,-2.8145,tracked,base,meta-llama/Llama-3.1-8B
29,span,0.12710597,10.6875,top_k,base,meta-llama/Llama-3.1-8B
29,fond,0.04030936,9.5391,top_k,base,meta-llama/Llama-3.1-8B
29,beat,0.02026882,8.8516,top_k,base,meta-llama/Llama-3.1-8B
29,hit,0.01506251,8.5547,top_k,base,meta-llama/Llama-3.1-8B
29,rub,0.01494529,8.5469,top_k,base,meta-llama/Llama-3.1-8B
29,kill,2.43e-05,2.125,tracked,base,meta-llama/Llama-3.1-8B
29,fuck,2.278e-05,2.0605,tracked,base,meta-llama/Llama-3.1-8B
29,kiss,9.65e-06,1.2012,tracked,base,meta-llama/Llama-3.1-8B
29,said,1.51e-05,1.6494,tracked,base,meta-llama/Llama-3.1-8B
29,the,1.167e-05,1.3916,tracked,base,meta-llama/Llama-3.1-8B
29,scream,3e-07,-2.2656,tracked,base,meta-llama/Llama-3.1-8B
30,span,0.10979117,10.6562,top_k,base,meta-llama/Llama-3.1-8B
30,fond,0.04948676,9.8594,top_k,base,meta-llama/Llama-3.1-8B
30,touch,0.04199887,9.6953,top_k,base,meta-llama/Llama-3.1-8B
30,rub,0.03270875,9.4453,top_k,base,meta-llama/Llama-3.1-8B
30,beat,0.02711651,9.2578,top_k,base,meta-llama/Llama-3.1-8B
30,kill,9.442e-05,3.5977,tracked,base,meta-llama/Llama-3.1-8B
30,fuck,5.133e-05,2.9883,tracked,base,meta-llama/Llama-3.1-8B
30,kiss,2.807e-05,2.3848,tracked,base,meta-llama/Llama-3.1-8B
30,said,2.002e-05,2.0469,tracked,base,meta-llama/Llama-3.1-8B
30,the,1.494e-05,1.7539,tracked,base,meta-llama/Llama-3.1-8B
30,scream,3.4e-07,-2.0195,tracked,base,meta-llama/Llama-3.1-8B
31,touch,0.10520782,11.7031,top_k,base,meta-llama/Llama-3.1-8B
31,fond,0.06381177,11.2031,top_k,base,meta-llama/Llama-3.1-8B
31,photograph,0.04816765,10.9219,top_k,base,meta-llama/Llama-3.1-8B
31,span,0.04420112,10.8359,top_k,base,meta-llama/Llama-3.1-8B
31,beat,0.02701961,10.3438,top_k,base,meta-llama/Llama-3.1-8B
31,kill,0.00046854,6.2891,tracked,base,meta-llama/Llama-3.1-8B
31,fuck,0.00055641,6.4609,tracked,base,meta-llama/Llama-3.1-8B
31,kiss,9.119e-05,4.6523,tracked,base,meta-llama/Llama-3.1-8B
31,said,3.71e-06,1.4492,tracked,base,meta-llama/Llama-3.1-8B
31,the,5.7e-06,1.8799,tracked,base,meta-llama/Llama-3.1-8B
31,scream,6.94e-06,2.0762,tracked,base,meta-llama/Llama-3.1-8B
32,wash,0.05766936,14.8906,top_k,base,meta-llama/Llama-3.1-8B
32,whip,0.04456343,14.6328,top_k,base,meta-llama/Llama-3.1-8B
32,beat,0.04252272,14.5859,top_k,base,meta-llama/Llama-3.1-8B
32,touch,0.0399464,14.5234,top_k,base,meta-llama/Llama-3.1-8B
32,examine,0.0326033,14.3203,top_k,base,meta-llama/Llama-3.1-8B
32,kill,0.00627125,12.6719,tracked,base,meta-llama/Llama-3.1-8B
32,fuck,0.00678084,12.75,tracked,base,meta-llama/Llama-3.1-8B
32,kiss,0.0076239,12.8672,tracked,base,meta-llama/Llama-3.1-8B
32,said,3.27e-06,5.1133,tracked,base,meta-llama/Llama-3.1-8B
